,Date,State,Average_Job_Created
5241,2011-03,TEXAS,10518
5242,2011-04,TEXAS,10589
5243,2011-05,TEXAS,10624
5244,2011-06,TEXAS,10660
5245,2011-07,TEXAS,10577
5246,2011-08,TEXAS,10613
5247,2011-09,TEXAS,10667
5248,2011-10,TEXAS,10694
5249,2011-11,TEXAS,10753
5250,2011-12,TEXAS,10784
5251,2012-01,TEXAS,10621
5252,2012-02,TEXAS,10713
5253,2012-03,TEXAS,10800
5254,2012-04,TEXAS,10852
5255,2012-05,TEXAS,10918
5256,2012-06,TEXAS,10964
5257,2012-07,TEXAS,10866
5258,2012-08,TEXAS,10931
5259,2012-09,TEXAS,10975
5260,2012-10,TEXAS,11046
5261,2012-11,TEXAS,11130
5262,2012-12,TEXAS,11157
5263,2013-01,TEXAS,10942
5264,2013-02,TEXAS,11072
5265,2013-03,TEXAS,11142
5266,2013-04,TEXAS,11186
5267,2013-05,TEXAS,11240
5268,2013-06,TEXAS,11284
5269,2013-07,TEXAS,11205
5270,2013-08,TEXAS,11252
5271,2013-09,TEXAS,11297
5272,2013-10,TEXAS,11361
5273,2013-11,TEXAS,11450
5274,2013-12,TEXAS,11458
5275,2014-01,TEXAS,11273
5276,2014-02,TEXAS,11368
5277,2014-03,TEXAS,11441
5278,2014-04,TEXAS,11520
5279,2014-05,TEXAS,11593
5280,2014-06,TEXAS,11636
5281,2014-07,TEXAS,11558
5282,2014-08,TEXAS,11606
5283,2014-09,TEXAS,11651
5284,2014-10,TEXAS,11760
5285,2014-11,TEXAS,11836
5286,2014-12,TEXAS,11879
5287,2015-01,TEXAS,11672
5288,2015-02,TEXAS,11749
5289,2015-03,TEXAS,11771
5290,2015-04,TEXAS,11820
5291,2015-05,TEXAS,11871
5292,2015-06,TEXAS,11910
5293,2015-07,TEXAS,11841
5294,2015-08,TEXAS,11860
5295,2015-09,TEXAS,11885
5296,2015-10,TEXAS,11967
5297,2015-11,TEXAS,12010
5298,2015-12,TEXAS,12031
5299,2016-01,TEXAS,11830
5300,2016-02,TEXAS,11908
5301,2016-03,TEXAS,11923
5302,2016-04,TEXAS,11987
5303,2016-05,TEXAS,12018
5304,2016-06,TEXAS,12028
5305,2016-07,TEXAS,11974
5306,2016-08,TEXAS,11996
5307,2016-09,TEXAS,12044
5308,2016-10,TEXAS,12100
5309,2016-11,TEXAS,12168
5310,2016-12,TEXAS,12181
5311,2017-01,TEXAS,11994
5312,2017-02,TEXAS,12088
5313,2017-03,TEXAS,12148
5314,2017-04,TEXAS,12183
5315,2017-05,TEXAS,12240
5316,2017-06,TEXAS,12287
5317,2017-07,TEXAS,12172
5318,2017-08,TEXAS,12199
5319,2017-09,TEXAS,12226
5320,2017-10,TEXAS,12335
5321,2017-11,TEXAS,12420
5322,2017-12,TEXAS,12434
5323,2018-01,TEXAS,12222
5324,2008-01,UTAH,1244
5325,2008-02,UTAH,1247
5326,2008-03,UTAH,1253
5327,2008-04,UTAH,1259
5328,2008-05,UTAH,1256
5329,2008-06,UTAH,1261
5330,2008-07,UTAH,1242
5331,2008-08,UTAH,1252
5332,2008-09,UTAH,1261
5333,2008-10,UTAH,1254
5334,2008-11,UTAH,1249
5335,2008-12,UTAH,1246
5336,2009-01,UTAH,1203
5337,2009-02,UTAH,1197
5338,2009-03,UTAH,1196
5339,2009-04,UTAH,1194
5340,2009-05,UTAH,1189
5341,2009-06,UTAH,1190
5342,2009-07,UTAH,1168
5343,2009-08,UTAH,1174
5344,2009-09,UTAH,1187
5345,2009-10,UTAH,1187
5346,2009-11,UTAH,1187
5347,2009-12,UTAH,1189
5348,2010-01,UTAH,1159
5349,2010-02,UTAH,1159
5350,2010-03,UTAH,1168
5351,2010-04,UTAH,1182
5352,2010-05,UTAH,1183
5353,2010-06,UTAH,1187
5354,2010-07,UTAH,1171
5355,2010-08,UTAH,1179
5356,2010-09,UTAH,1193
5357,2010-10,UTAH,1198
5358,2010-11,UTAH,1201
5359,2010-12,UTAH,1204
5360,2011-01,UTAH,1177
5361,2011-02,UTAH,1182
5362,2011-03,UTAH,1190
5363,2011-04,UTAH,1204
5364,2011-05,UTAH,1203
5365,2011-06,UTAH,1209
5366,2011-07,UTAH,1196
5367,2011-08,UTAH,1207
5368,2011-09,UTAH,1224
5369,2011-10,UTAH,1227
5370,2011-11,UTAH,1231
5371,2011-12,UTAH,1237
5372,2012-01,UTAH,1212
5373,2012-02,UTAH,1218
5374,2012-03,UTAH,1229
5375,2012-04,UTAH,1246
5376,2012-05,UTAH,1251
5377,2012-06,UTAH,1257
5378,2012-07,UTAH,1237
5379,2012-08,UTAH,1249
5380,2012-09,UTAH,1264
5381,2012-10,UTAH,1272
5382,2012-11,UTAH,1281
5383,2012-12,UTAH,1283
5384,2013-01,UTAH,1257
5385,2013-02,UTAH,1265
5386,2013-03,UTAH,1274
5387,2013-04,UTAH,1286
5388,2013-05,UTAH,1287
5389,2013-06,UTAH,1291
5390,2013-07,UTAH,1278
5391,2013-08,UTAH,1287
5392,2013-09,UTAH,1300
5393,2013-10,UTAH,1312
5394,2013-11,UTAH,1320
5395,2013-12,UTAH,1323
5396,2014-01,UTAH,1293
5397,2014-02,UTAH,1301
5398,2014-03,UTAH,1309
5399,2014-04,UTAH,1320
5400,2014-05,UTAH,1323
5401,2014-06,UTAH,1328
5402,2014-07,UTAH,1312
5403,2014-08,UTAH,1325
5404,2014-09,UTAH,1342
5405,2014-10,UTAH,1352
5406,2014-11,UTAH,1358
5407,2014-12,UTAH,1364
5408,2015-01,UTAH,1340
5409,2015-02,UTAH,1350
5410,2015-03,UTAH,1361
5411,2015-04,UTAH,1368
5412,2015-05,UTAH,1372
5413,2015-06,UTAH,1378
5414,2015-07,UTAH,1366
5415,2015-08,UTAH,1376
5416,2015-09,UTAH,1394
5417,2015-10,UTAH,1406
5418,2015-11,UTAH,1410
5419,2015-12,UTAH,1416
5420,2016-01,UTAH,1388
5421,2016-02,UTAH,1399
5422,2016-03,UTAH,1410
5423,2016-04,UTAH,1420
5424,2016-05,UTAH,1421
5425,2016-06,UTAH,1426
5426,2016-07,UTAH,1418
5427,2016-08,UTAH,1426
5428,2016-09,UTAH,1446
5429,2016-10,UTAH,1452
5430,2016-11,UTAH,1455
5431,2016-12,UTAH,1455
5432,2017-01,UTAH,1432
5433,2017-02,UTAH,1442
5434,2017-03,UTAH,1454
5435,2017-04,UTAH,1459
5436,2017-05,UTAH,1462
5437,2017-06,UTAH,1468
5438,2017-07,UTAH,1454
5439,2017-08,UTAH,1465
5440,2017-09,UTAH,1485
5441,2017-10,UTAH,1495
5442,2017-11,UTAH,1503
5443,2017-12,UTAH,1507
5444,2018-01,UTAH,1479
5445,2008-01,VERMONT,307
5446,2008-02,VERMONT,308
5447,2008-03,VERMONT,306
5448,2008-04,VERMONT,304
5449,2008-05,VERMONT,308
5450,2008-06,VERMONT,309
5451,2008-07,VERMONT,301
5452,2008-08,VERMONT,301
5453,2008-09,VERMONT,309
5454,2008-10,VERMONT,311
5455,2008-11,VERMONT,307
5456,2008-12,VERMONT,310
5457,2009-01,VERMONT,299
5458,2009-02,VERMONT,300
5459,2009-03,VERMONT,297
5460,2009-04,VERMONT,293
5461,2009-05,VERMONT,297
5462,2009-06,VERMONT,297
5463,2009-07,VERMONT,290
5464,2009-08,VERMONT,290
5465,2009-09,VERMONT,297
5466,2009-10,VERMONT,301
5467,2009-11,VERMONT,298
5468,2009-12,VERMONT,302
5469,2010-01,VERMONT,293
5470,2010-02,VERMONT,296
5471,2010-03,VERMONT,295
5472,2010-04,VERMONT,295
5473,2010-05,VERMONT,297
5474,2010-06,VERMONT,297
5475,2010-07,VERMONT,294
5476,2010-08,VERMONT,294
5477,2010-09,VERMONT,299
5478,2010-10,VERMONT,305
5479,2010-11,VERMONT,301
5480,2010-12,VERMONT,305
5481,2011-01,VERMONT,297
5482,2011-02,VERMONT,299
5483,2011-03,VERMONT,298
5484,2011-04,VERMONT,295
5485,2011-05,VERMONT,299
5486,2011-06,VERMONT,300
5487,2011-07,VERMONT,294
5488,2011-08,VERMONT,297
5489,2011-09,VERMONT,303
5490,2011-10,VERMONT,306
5491,2011-11,VERMONT,304
5492,2011-12,VERMONT,310
5493,2012-01,VERMONT,300
5494,2012-02,VERMONT,303
5495,2012-03,VERMONT,303
5496,2012-04,VERMONT,299
5497,2012-05,VERMONT,304
5498,2012-06,VERMONT,304
5499,2012-07,VERMONT,299
5500,2012-08,VERMONT,302
5501,2012-09,VERMONT,307
5502,2012-10,VERMONT,308
5503,2012-11,VERMONT,308
5504,2012-12,VERMONT,312
5505,2013-01,VERMONT,303
5506,2013-02,VERMONT,304
5507,2013-03,VERMONT,305
5508,2013-04,VERMONT,303
5509,2013-05,VERMONT,305
5510,2013-06,VERMONT,307
5511,2013-07,VERMONT,299
5512,2013-08,VERMONT,304
5513,2013-09,VERMONT,308
5514,2013-10,VERMONT,311
5515,2013-11,VERMONT,311
5516,2013-12,VERMONT,315
5517,2014-01,VERMONT,306
5518,2014-02,VERMONT,308
5519,2014-03,VERMONT,307
5520,2014-04,VERMONT,304
5521,2014-05,VERMONT,308
5522,2014-06,VERMONT,310
5523,2014-07,VERMONT,304
5524,2014-08,VERMONT,308
5525,2014-09,VERMONT,311
5526,2014-10,VERMONT,314
5527,2014-11,VERMONT,313
5528,2014-12,VERMONT,317
5529,2015-01,VERMONT,310
5530,2015-02,VERMONT,311
5531,2015-03,VERMONT,310
5532,2015-04,VERMONT,308
5533,2015-05,VERMONT,311
5534,2015-06,VERMONT,313
5535,2015-07,VERMONT,308
5536,2015-08,VERMONT,308
5537,2015-09,VERMONT,314
5538,2015-10,VERMONT,316
5539,2015-11,VERMONT,314
5540,2015-12,VERMONT,318
5541,2016-01,VERMONT,310
5542,2016-02,VERMONT,312
5543,2016-03,VERMONT,310
5544,2016-04,VERMONT,309
5545,2016-05,VERMONT,311
5546,2016-06,VERMONT,314
5547,2016-07,VERMONT,310
5548,2016-08,VERMONT,310
5549,2016-09,VERMONT,315
5550,2016-10,VERMONT,317
5551,2016-11,VERMONT,315
5552,2016-12,VERMONT,319
5553,2017-01,VERMONT,312
5554,2017-02,VERMONT,312
5555,2017-03,VERMONT,312
5556,2017-04,VERMONT,310
5557,2017-05,VERMONT,312
5558,2017-06,VERMONT,318
5559,2017-07,VERMONT,311
5560,2017-08,VERMONT,314
5561,2017-09,VERMONT,316
5562,2017-10,VERMONT,318
5563,2017-11,VERMONT,317
5564,2017-12,VERMONT,322
5565,2018-01,VERMONT,310
5566,2008-01,VIRGINIA,3722
5567,2008-02,VIRGINIA,3732
5568,2008-03,VIRGINIA,3752
5569,2008-04,VIRGINIA,3777
5570,2008-05,VIRGINIA,3794
5571,2008-06,VIRGINIA,3819
5572,2008-07,VIRGINIA,3799
5573,2008-08,VIRGINIA,3793
5574,2008-09,VIRGINIA,3774
5575,2008-10,VIRGINIA,3772
5576,2008-11,VIRGINIA,3766
5577,2008-12,VIRGINIA,3758
5578,2009-01,VIRGINIA,3647
5579,2009-02,VIRGINIA,3636
5580,2009-03,VIRGINIA,3641
5581,2009-04,VIRGINIA,3653
5582,2009-05,VIRGINIA,3669
5583,2009-06,VIRGINIA,3687
5584,2009-07,VIRGINIA,3658
5585,2009-08,VIRGINIA,3647
5586,2009-09,VIRGINIA,3632
5587,2009-10,VIRGINIA,3643
5588,2009-11,VIRGINIA,3652
5589,2009-12,VIRGINIA,3650
5590,2010-01,VIRGINIA,3560
5591,2010-02,VIRGINIA,3545
5592,2010-03,VIRGINIA,3587
5593,2010-04,VIRGINIA,3642
5594,2010-05,VIRGINIA,3673
5595,2010-06,VIRGINIA,3691
5596,2010-07,VIRGINIA,3677
5597,2010-08,VIRGINIA,3664
5598,2010-09,VIRGINIA,3654
5599,2010-10,VIRGINIA,3677
5600,2010-11,VIRGINIA,3690
5601,2010-12,VIRGINIA,3689
5602,2011-01,VIRGINIA,3611
5603,2011-02,VIRGINIA,3629
5604,2011-03,VIRGINIA,3656
5605,2011-04,VIRGINIA,3692
5606,2011-05,VIRGINIA,3697
5607,2011-06,VIRGINIA,3717
5608,2011-07,VIRGINIA,3701
5609,2011-08,VIRGINIA,3694
5610,2011-09,VIRGINIA,3715
5611,2011-10,VIRGINIA,3723
5612,2011-11,VIRGINIA,3740
5613,2011-12,VIRGINIA,3734
5614,2012-01,VIRGINIA,3659
5615,2012-02,VIRGINIA,3676
5616,2012-03,VIRGINIA,3703
5617,2012-04,VIRGINIA,3728
5618,2012-05,VIRGINIA,3738
5619,2012-06,VIRGINIA,3759
5620,2012-07,VIRGINIA,3724
5621,2012-08,VIRGINIA,3737
5622,2012-09,VIRGINIA,3750
5623,2012-10,VIRGINIA,3772
5624,2012-11,VIRGINIA,3790
5625,2012-12,VIRGINIA,3788
5626,2013-01,VIRGINIA,3700
5627,2013-02,VIRGINIA,3719
5628,2013-03,VIRGINIA,3741
5629,2013-04,VIRGINIA,3764
5630,2013-05,VIRGINIA,3770
5631,2013-06,VIRGINIA,3785
5632,2013-07,VIRGINIA,3761
5633,2013-08,VIRGINIA,3765
5634,2013-09,VIRGINIA,3770
5635,2013-10,VIRGINIA,3776
5636,2013-11,VIRGINIA,3801
5637,2013-12,VIRGINIA,3790
5638,2014-01,VIRGINIA,3710
5639,2014-02,VIRGINIA,3710
5640,2014-03,VIRGINIA,3736
5641,2014-04,VIRGINIA,3783
5642,2014-05,VIRGINIA,3801
5643,2014-06,VIRGINIA,3814
5644,2014-07,VIRGINIA,3787
5645,2014-08,VIRGINIA,3792
5646,2014-09,VIRGINIA,3798
5647,2014-10,VIRGINIA,3811
5648,2014-11,VIRGINIA,3828
5649,2014-12,VIRGINIA,3824
5650,2015-01,VIRGINIA,3758
5651,2015-02,VIRGINIA,3766
5652,2015-03,VIRGINIA,3780
5653,2015-04,VIRGINIA,3841
5654,2015-05,VIRGINIA,3861
5655,2015-06,VIRGINIA,3878
5656,2015-07,VIRGINIA,3877
5657,2015-08,VIRGINIA,3877
5658,2015-09,VIRGINIA,3888
5659,2015-10,VIRGINIA,3915
5660,2015-11,VIRGINIA,3934
5661,2015-12,VIRGINIA,3930
5662,2016-01,VIRGINIA,3836
5663,2016-02,VIRGINIA,3851
5664,2016-03,VIRGINIA,3876
5665,2016-04,VIRGINIA,3917
5666,2016-05,VIRGINIA,3918
5667,2016-06,VIRGINIA,3939
5668,2016-07,VIRGINIA,3916
5669,2016-08,VIRGINIA,3919
5670,2016-09,VIRGINIA,3930
5671,2016-10,VIRGINIA,3945
5672,2016-11,VIRGINIA,3965
5673,2016-12,VIRGINIA,3956
5674,2017-01,VIRGINIA,3875
5675,2017-02,VIRGINIA,3902
5676,2017-03,VIRGINIA,3919
5677,2017-04,VIRGINIA,3950
5678,2017-05,VIRGINIA,3961
5679,2017-06,VIRGINIA,3988
5680,2017-07,VIRGINIA,3961
5681,2017-08,VIRGINIA,3958
5682,2017-09,VIRGINIA,3966
5683,2017-10,VIRGINIA,3985
5684,2017-11,VIRGINIA,4002
5685,2017-12,VIRGINIA,3997
5686,2018-01,VIRGINIA,3925
5687,2008-01,WASHINGTON,2951
5688,2008-02,WASHINGTON,2971
5689,2008-03,WASHINGTON,2983
5690,2008-04,WASHINGTON,2994
5691,2008-05,WASHINGTON,3015
5692,2008-06,WASHINGTON,3028
5693,2008-07,WASHINGTON,3013
5694,2008-08,WASHINGTON,3009
5695,2008-09,WASHINGTON,3015
5696,2008-10,WASHINGTON,2990
5697,2008-11,WASHINGTON,2993
5698,2008-12,WASHINGTON,2960
5699,2009-01,WASHINGTON,2886
5700,2009-02,WASHINGTON,2879
5701,2009-03,WASHINGTON,2871
5702,2009-04,WASHINGTON,2867
5703,2009-05,WASHINGTON,2880
5704,2009-06,WASHINGTON,2880
5705,2009-07,WASHINGTON,2858
5706,2009-08,WASHINGTON,2836
5707,2009-09,WASHINGTON,2850
5708,2009-10,WASHINGTON,2860
5709,2009-11,WASHINGTON,2849
5710,2009-12,WASHINGTON,2832
5711,2010-01,WASHINGTON,2777
5712,2010-02,WASHINGTON,2784
5713,2010-03,WASHINGTON,2802
5714,2010-04,WASHINGTON,2827
5715,2010-05,WASHINGTON,2853
5716,2010-06,WASHINGTON,2859
5717,2010-07,WASHINGTON,2847
5718,2010-08,WASHINGTON,2829
5719,2010-09,WASHINGTON,2849
5720,2010-10,WASHINGTON,2872
5721,2010-11,WASHINGTON,2870
5722,2010-12,WASHINGTON,2859
5723,2011-01,WASHINGTON,2807
5724,2011-02,WASHINGTON,2820
5725,2011-03,WASHINGTON,2832
5726,2011-04,WASHINGTON,2862
5727,2011-05,WASHINGTON,2880
5728,2011-06,WASHINGTON,2893
5729,2011-07,WASHINGTON,2889
5730,2011-08,WASHINGTON,2878
5731,2011-09,WASHINGTON,2895
5732,2011-10,WASHINGTON,2905
5733,2011-11,WASHINGTON,2908
5734,2011-12,WASHINGTON,2895
5735,2012-01,WASHINGTON,2840
5736,2012-02,WASHINGTON,2854
5737,2012-03,WASHINGTON,2876
5738,2012-04,WASHINGTON,2898
5739,2012-05,WASHINGTON,2926
5740,2012-06,WASHINGTON,2945
5741,2012-07,WASHINGTON,2932
5742,2012-08,WASHINGTON,2928
5743,2012-09,WASHINGTON,2943
5744,2012-10,WASHINGTON,2964
5745,2012-11,WASHINGTON,2969
5746,2012-12,WASHINGTON,2955
5747,2013-01,WASHINGTON,2906
5748,2013-02,WASHINGTON,2924
5749,2013-03,WASHINGTON,2939
5750,2013-04,WASHINGTON,2960
5751,2013-05,WASHINGTON,2990
5752,2013-06,WASHINGTON,3001
5753,2013-07,WASHINGTON,2993
5754,2013-08,WASHINGTON,2994
5755,2013-09,WASHINGTON,3012
5756,2013-10,WASHINGTON,3027
5757,2013-11,WASHINGTON,3033
5758,2013-12,WASHINGTON,3024
5759,2014-01,WASHINGTON,2985
5760,2014-02,WASHINGTON,2993
5761,2014-03,WASHINGTON,3011
5762,2014-04,WASHINGTON,3027
5763,2014-05,WASHINGTON,3052
5764,2014-06,WASHINGTON,3070
5765,2014-07,WASHINGTON,3072
5766,2014-08,WASHINGTON,3073
5767,2014-09,WASHINGTON,3091
5768,2014-10,WASHINGTON,3097
5769,2014-11,WASHINGTON,3105
5770,2014-12,WASHINGTON,3107
5771,2015-01,WASHINGTON,3061
5772,2015-02,WASHINGTON,3074
5773,2015-03,WASHINGTON,3096
5774,2015-04,WASHINGTON,3121
5775,2015-05,WASHINGTON,3148
5776,2015-06,WASHINGTON,3171
5777,2015-07,WASHINGTON,3163
5778,2015-08,WASHINGTON,3158
5779,2015-09,WASHINGTON,3177
5780,2015-10,WASHINGTON,3183
5781,2015-11,WASHINGTON,3191
5782,2015-12,WASHINGTON,3189
5783,2016-01,WASHINGTON,3153
5784,2016-02,WASHINGTON,3172
5785,2016-03,WASHINGTON,3190
5786,2016-04,WASHINGTON,3223
5787,2016-05,WASHINGTON,3249
5788,2016-06,WASHINGTON,3265
5789,2016-07,WASHINGTON,3261
5790,2016-08,WASHINGTON,3255
5791,2016-09,WASHINGTON,3281
5792,2016-10,WASHINGTON,3279
5793,2016-11,WASHINGTON,3291
5794,2016-12,WASHINGTON,3287
5795,2017-01,WASHINGTON,3234
5796,2017-02,WASHINGTON,3251
5797,2017-03,WASHINGTON,3277
5798,2017-04,WASHINGTON,3300
5799,2017-05,WASHINGTON,3330
5800,2017-06,WASHINGTON,3355
5801,2017-07,WASHINGTON,3341
5802,2017-08,WASHINGTON,3331
5803,2017-09,WASHINGTON,3351
5804,2017-10,WASHINGTON,3354
5805,2017-11,WASHINGTON,3363
5806,2017-12,WASHINGTON,3362
5807,2018-01,WASHINGTON,3325
5808,2008-01,WEST VIRGININA,716
5809,2008-02,WEST VIRGININA,720
5810,2008-03,WEST VIRGININA,724
5811,2008-04,WEST VIRGININA,728
5812,2008-05,WEST VIRGININA,744
5813,2008-06,WEST VIRGININA,731
5814,2008-07,WEST VIRGININA,727
5815,2008-08,WEST VIRGININA,729
5816,2008-09,WEST VIRGININA,736
5817,2008-10,WEST VIRGININA,738
5818,2008-11,WEST VIRGININA,739
5819,2008-12,WEST VIRGININA,736
5820,2009-01,WEST VIRGININA,710
5821,2009-02,WEST VIRGININA,709
5822,2009-03,WEST VIRGININA,714
5823,2009-04,WEST VIRGININA,716
5824,2009-05,WEST VIRGININA,720
5825,2009-06,WEST VIRGININA,719
5826,2009-07,WEST VIRGININA,709
5827,2009-08,WEST VIRGININA,711
5828,2009-09,WEST VIRGININA,713
5829,2009-10,WEST VIRGININA,715
5830,2009-11,WEST VIRGININA,717
5831,2009-12,WEST VIRGININA,718
5832,2010-01,WEST VIRGININA,694
5833,2010-02,WEST VIRGININA,696
5834,2010-03,WEST VIRGININA,708
5835,2010-04,WEST VIRGININA,715
5836,2010-05,WEST VIRGININA,732
5837,2010-06,WEST VIRGININA,721
5838,2010-07,WEST VIRGININA,716
5839,2010-08,WEST VIRGININA,717
5840,2010-09,WEST VIRGININA,722
5841,2010-10,WEST VIRGININA,726
5842,2010-11,WEST VIRGININA,727
5843,2010-12,WEST VIRGININA,724
5844,2011-01,WEST VIRGININA,702
5845,2011-02,WEST VIRGININA,707
5846,2011-03,WEST VIRGININA,715
5847,2011-04,WEST VIRGININA,724
5848,2011-05,WEST VIRGININA,728
5849,2011-06,WEST VIRGININA,722
5850,2011-07,WEST VIRGININA,718
5851,2011-08,WEST VIRGININA,722
5852,2011-09,WEST VIRGININA,734
5853,2011-10,WEST VIRGININA,737
5854,2011-11,WEST VIRGININA,740
5855,2011-12,WEST VIRGININA,739
5856,2012-01,WEST VIRGININA,720
5857,2012-02,WEST VIRGININA,723
5858,2012-03,WEST VIRGININA,731
5859,2012-04,WEST VIRGININA,736
5860,2012-05,WEST VIRGININA,750
5861,2012-06,WEST VIRGININA,731
5862,2012-07,WEST VIRGININA,724
5863,2012-08,WEST VIRGININA,727
5864,2012-09,WEST VIRGININA,738
5865,2012-10,WEST VIRGININA,740
5866,2012-11,WEST VIRGININA,741
5867,2012-12,WEST VIRGININA,740
5868,2013-01,WEST VIRGININA,719
5869,2013-02,WEST VIRGININA,721
5870,2013-03,WEST VIRGININA,728
5871,2013-04,WEST VIRGININA,733
5872,2013-05,WEST VIRGININA,739
5873,2013-06,WEST VIRGININA,732
5874,2013-07,WEST VIRGININA,725
5875,2013-08,WEST VIRGININA,729
5876,2013-09,WEST VIRGININA,734
5877,2013-10,WEST VIRGININA,737
5878,2013-11,WEST VIRGININA,741
5879,2013-12,WEST VIRGININA,738
5880,2014-01,WEST VIRGININA,714
5881,2014-02,WEST VIRGININA,713
5882,2014-03,WEST VIRGININA,722
5883,2014-04,WEST VIRGININA,731
5884,2014-05,WEST VIRGININA,747
5885,2014-06,WEST VIRGININA,721
5886,2014-07,WEST VIRGININA,717
5887,2014-08,WEST VIRGININA,723
5888,2014-09,WEST VIRGININA,735
5889,2014-10,WEST VIRGININA,741
5890,2014-11,WEST VIRGININA,742
5891,2014-12,WEST VIRGININA,740
5892,2015-01,WEST VIRGININA,718
5893,2015-02,WEST VIRGININA,716
5894,2015-03,WEST VIRGININA,720
5895,2015-04,WEST VIRGININA,728
5896,2015-05,WEST VIRGININA,733
5897,2015-06,WEST VIRGININA,726
5898,2015-07,WEST VIRGININA,718
5899,2015-08,WEST VIRGININA,720
5900,2015-09,WEST VIRGININA,729
5901,2015-10,WEST VIRGININA,734
5902,2015-11,WEST VIRGININA,735
5903,2015-12,WEST VIRGININA,733
5904,2016-01,WEST VIRGININA,708
5905,2016-02,WEST VIRGININA,706
5906,2016-03,WEST VIRGININA,714
5907,2016-04,WEST VIRGININA,719
5908,2016-05,WEST VIRGININA,729
5909,2016-06,WEST VIRGININA,712
5910,2016-07,WEST VIRGININA,706
5911,2016-08,WEST VIRGININA,709
5912,2016-09,WEST VIRGININA,719
5913,2016-10,WEST VIRGININA,722
5914,2016-11,WEST VIRGININA,733
5915,2016-12,WEST VIRGININA,721
5916,2017-01,WEST VIRGININA,702
5917,2017-02,WEST VIRGININA,704
5918,2017-03,WEST VIRGININA,710
5919,2017-04,WEST VIRGININA,713
5920,2017-05,WEST VIRGININA,718
5921,2017-06,WEST VIRGININA,715
5922,2017-07,WEST VIRGININA,709
5923,2017-08,WEST VIRGININA,712
5924,2017-09,WEST VIRGININA,721
5925,2017-10,WEST VIRGININA,726
5926,2017-11,WEST VIRGININA,727
5927,2017-12,WEST VIRGININA,723
5928,2018-01,WEST VIRGININA,705
5929,2008-01,WISCONSIN,2818
5930,2008-02,WISCONSIN,2814
5931,2008-03,WISCONSIN,2827
5932,2008-04,WISCONSIN,2855
5933,2008-05,WISCONSIN,2898
5934,2008-06,WISCONSIN,2919
5935,2008-07,WISCONSIN,2887
5936,2008-08,WISCONSIN,2886
5937,2008-09,WISCONSIN,2889
5938,2008-10,WISCONSIN,2889
5939,2008-11,WISCONSIN,2877
5940,2008-12,WISCONSIN,2854
5941,2009-01,WISCONSIN,2744
5942,2009-02,WISCONSIN,2731
5943,2009-03,WISCONSIN,2723
5944,2009-04,WISCONSIN,2735
5945,2009-05,WISCONSIN,2765
5946,2009-06,WISCONSIN,2775
5947,2009-07,WISCONSIN,2738
5948,2009-08,WISCONSIN,2732
5949,2009-09,WISCONSIN,2731
5950,2009-10,WISCONSIN,2744
5951,2009-11,WISCONSIN,2739
5952,2009-12,WISCONSIN,2731
5953,2010-01,WISCONSIN,2646
5954,2010-02,WISCONSIN,2651
5955,2010-03,WISCONSIN,2665
5956,2010-04,WISCONSIN,2710
5957,2010-05,WISCONSIN,2743
5958,2010-06,WISCONSIN,2762
5959,2010-07,WISCONSIN,2740
5960,2010-08,WISCONSIN,2744
5961,2010-09,WISCONSIN,2747
5962,2010-10,WISCONSIN,2767
5963,2010-11,WISCONSIN,2768
5964,2010-12,WISCONSIN,2753
5965,2011-01,WISCONSIN,2676
5966,2011-02,WISCONSIN,2683
5967,2011-03,WISCONSIN,2699
5968,2011-04,WISCONSIN,2737
5969,2011-05,WISCONSIN,2766
5970,2011-06,WISCONSIN,2784
5971,2011-07,WISCONSIN,2770
5972,2011-08,WISCONSIN,2771
5973,2011-09,WISCONSIN,2782
5974,2011-10,WISCONSIN,2786
5975,2011-11,WISCONSIN,2785
5976,2011-12,WISCONSIN,2777
5977,2012-01,WISCONSIN,2690
5978,2012-02,WISCONSIN,2704
5979,2012-03,WISCONSIN,2732
5980,2012-04,WISCONSIN,2768
5981,2012-05,WISCONSIN,2802
5982,2012-06,WISCONSIN,2820
5983,2012-07,WISCONSIN,2787
5984,2012-08,WISCONSIN,2794
5985,2012-09,WISCONSIN,2805
5986,2012-10,WISCONSIN,2818
5987,2012-11,WISCONSIN,2827
5988,2012-12,WISCONSIN,2814
5989,2013-01,WISCONSIN,2716
5990,2013-02,WISCONSIN,2746
5991,2013-03,WISCONSIN,2760
5992,2013-04,WISCONSIN,2779
5993,2013-05,WISCONSIN,2822
5994,2013-06,WISCONSIN,2844
5995,2013-07,WISCONSIN,2821
5996,2013-08,WISCONSIN,2830
5997,2013-09,WISCONSIN,2840
5998,2013-10,WISCONSIN,2849
5999,2013-11,WISCONSIN,2853
6000,2013-12,WISCONSIN,2847
6001,2014-01,WISCONSIN,2761
6002,2014-02,WISCONSIN,2778
6003,2014-03,WISCONSIN,2792
6004,2014-04,WISCONSIN,2827
6005,2014-05,WISCONSIN,2863
6006,2014-06,WISCONSIN,2888
6007,2014-07,WISCONSIN,2867
6008,2014-08,WISCONSIN,2880
6009,2014-09,WISCONSIN,2881
6010,2014-10,WISCONSIN,2892
6011,2014-11,WISCONSIN,2902
6012,2014-12,WISCONSIN,2891
6013,2015-01,WISCONSIN,2804
6014,2015-02,WISCONSIN,2824
6015,2015-03,WISCONSIN,2838
6016,2015-04,WISCONSIN,2877
